#BJD	Flux	Detrended Flux	
1683.585520	1.000981	0.999782	
1683.586909	1.001163	0.999961	
1683.588298	1.001009	0.999805	
1683.589687	1.001143	0.999936	
1683.591076	1.001027	0.999818	
1683.592465	1.001056	0.999845	
1683.593853	1.001367	1.000153	
1683.595242	1.001124	0.999908	
1683.596631	1.001209	0.999991	
1683.598020	1.001037	0.999817	
1683.599409	1.000795	0.999573	
1683.600798	1.001056	0.999831	
1683.602187	1.001081	0.999854	
1683.603575	1.001175	0.999946	
1683.604964	1.001140	0.999909	
1683.606353	1.005897	1.004658	
1683.610520	1.001113	0.999873	
1683.611909	1.000878	0.999637	
1683.613297	1.001086	0.999843	
1683.614686	1.001162	0.999916	
1683.616075	1.001023	0.999776	
1683.617464	1.001051	0.999802	
1683.618853	1.001047	0.999796	
1683.620242	1.001070	0.999817	
1683.621631	1.001198	0.999943	
1683.623019	1.001135	0.999878	
1683.624408	1.001174	0.999915	
1683.625797	1.001028	0.999768	
1683.627186	1.004093	1.002827	
1683.628575	1.001130	0.999866	
1683.629964	1.001126	0.999860	
1683.631352	1.001237	0.999970	
1683.632741	1.003771	1.002499	
1683.634130	1.001082	0.999811	
1683.636908	1.005434	1.004155	
1683.638297	1.001102	0.999827	
1683.639686	1.001274	0.999997	
1683.641074	1.001414	1.000135	
1683.642463	1.001376	1.000095	
1683.643852	1.001429	1.000147	
1683.645241	1.001356	1.000072	
1683.646630	1.001299	1.000014	
1683.648019	1.001090	0.999804	
1683.649408	1.005277	1.003984	
1683.650796	1.001111	0.999822	
1683.652185	1.001158	0.999868	
1683.653574	1.001142	0.999850	
1683.654963	1.001271	0.999978	
1683.656352	1.001302	1.000007	
1683.657741	1.001135	0.999839	
1683.659129	1.001248	0.999951	
1683.660518	1.001415	1.000116	
1683.661907	1.001523	1.000223	
1683.663296	1.001145	0.999844	
1683.664685	1.001167	0.999865	
1683.666074	1.001301	0.999997	
1683.667463	1.001117	0.999812	
1683.668851	1.001100	0.999794	
1683.670240	1.001119	0.999812	
1683.671629	1.001377	1.000069	
1683.673018	1.001222	0.999913	
1683.674407	1.001268	0.999958	
1683.675796	1.001253	0.999941	
1683.677185	1.001198	0.999885	
1683.678573	1.001212	0.999898	
1683.679962	1.001268	0.999953	
1683.681351	1.001242	0.999926	
1683.682740	1.001278	0.999961	
1683.684129	1.001459	1.000141	
1683.685518	1.001360	1.000041	
1683.686907	1.001204	0.999884	
1683.688295	1.001273	0.999952	
1683.689684	1.003945	1.002620	
1683.691073	1.001179	0.999857	
1683.692462	1.001274	0.999951	
1683.693851	1.001163	0.999839	
1683.695240	1.001343	1.000018	
1683.696628	1.001396	1.000070	
1683.698017	1.001325	0.999998	
1683.699406	1.001306	0.999979	
1683.700795	1.001238	0.999910	
1683.702184	1.001436	1.000107	
1683.703573	1.001373	1.000043	
1683.704962	1.001236	0.999906	
1683.706350	1.001234	0.999903	
1683.707739	1.001192	0.999860	
1683.709128	1.001169	0.999837	
1683.710517	1.001258	0.999925	
1683.711906	1.001201	0.999867	
1683.713295	1.001337	1.000002	
1683.714684	1.001082	0.999747	
1683.716072	1.001216	0.999880	
1683.717461	1.001225	0.999889	
1683.718850	1.001246	0.999909	
1683.720239	1.001249	0.999912	
1683.721628	1.001299	0.999961	
1683.723017	1.001084	0.999746	
1683.724405	1.001357	1.000018	
1683.725794	1.001288	0.999948	
1683.727183	1.001197	0.999857	
1683.728572	1.001359	1.000018	
1683.729961	1.001177	0.999836	
1683.731350	1.001268	0.999927	
1683.732739	1.001125	0.999783	
1683.734127	1.001097	0.999755	
1683.735516	1.001399	1.000056	
1683.736905	1.001359	1.000016	
1683.738294	1.001429	1.000085	
1683.739683	1.005120	1.003771	
1683.741072	1.001178	0.999834	
1683.742461	1.001247	0.999903	
1683.743849	1.001130	0.999785	
1683.745238	1.001276	0.999931	
1683.746627	1.001412	1.000066	
1683.748016	1.001406	1.000060	
1683.749405	1.001257	0.999911	
1683.750794	1.000966	0.999620	
1683.752183	1.001536	1.000189	
1683.753571	1.003818	1.002468	
1683.754960	1.001267	0.999920	
1683.756349	1.001396	1.000049	
1683.757738	1.001380	1.000033	
1683.759127	1.001288	0.999941	
1683.760516	1.001141	0.999794	
1683.761904	1.001357	1.000009	
1683.763293	1.001447	1.000099	
1683.764682	1.001095	0.999747	
1683.766071	1.001188	0.999840	
1683.767460	1.001332	0.999984	
1683.768849	1.001224	0.999876	
1683.770238	1.001287	0.999939	
1683.771626	1.001152	0.999804	
1683.773015	1.001258	0.999910	
1683.774404	1.001259	0.999910	
1683.775793	1.001384	1.000035	
1683.777182	1.001167	0.999819	
1683.778571	1.001150	0.999802	
1683.779960	1.001214	0.999865	
1683.781348	1.001274	0.999925	
1683.782737	1.001184	0.999836	
1683.784126	1.001157	0.999809	
1683.785515	1.001190	0.999842	
1683.786904	1.001165	0.999817	
1683.788293	1.001316	0.999968	
1683.789681	1.001249	0.999901	
1683.791070	1.001119	0.999771	
1683.792459	1.001183	0.999835	
1683.793848	1.001163	0.999815	
1683.795237	1.001156	0.999808	
1683.796626	1.001183	0.999836	
1683.798015	1.001380	1.000032	
1683.799403	1.001116	0.999769	
1683.800792	1.001238	0.999891	
1683.802181	1.001088	0.999741	
1683.803570	1.001030	0.999684	
1683.804959	1.001214	0.999868	
1683.806348	1.001154	0.999808	
1683.807737	1.001087	0.999741	
1683.809125	1.001194	0.999848	
1683.810514	1.001167	0.999822	
1683.811903	1.000988	0.999643	
1683.813292	1.001114	0.999769	
1683.814681	1.001084	0.999740	
1683.816070	1.001235	0.999891	
1683.817459	1.001145	0.999801	
1683.818847	1.001070	0.999727	
1683.820236	1.001104	0.999761	
1683.821625	1.001140	0.999797	
1683.823014	1.001179	0.999836	
1683.824403	1.001094	0.999752	
1683.825792	1.001156	0.999814	
1683.827180	1.001152	0.999811	
1683.828569	1.001078	0.999737	
1683.829958	1.001098	0.999757	
1683.831347	1.001039	0.999699	
1683.832736	1.001170	0.999830	
1683.834125	1.001013	0.999674	
1683.835514	1.001086	0.999747	
1683.836902	1.001190	0.999851	
1683.838291	1.000895	0.999557	
1683.839680	1.001079	0.999741	
1683.841069	1.000915	0.999578	
1683.842458	1.000975	0.999638	
1683.843847	1.001042	0.999706	
1683.845236	1.001165	0.999829	
1683.846624	1.001109	0.999774	
1683.848013	1.001051	0.999716	
1683.849402	1.001131	0.999797	
1683.850791	1.001112	0.999778	
1683.852180	1.001114	0.999781	
1683.853569	1.001080	0.999747	
1683.854958	1.001169	0.999837	
1683.856346	1.001086	0.999755	
1683.857735	1.001150	0.999819	
1683.859124	1.000981	0.999651	
1683.860513	1.000805	0.999476	
1683.861902	1.001065	0.999736	
1683.863291	1.001085	0.999757	
1683.864679	1.000943	0.999615	
1683.866068	1.001089	0.999762	
1683.867457	1.001030	0.999703	
1683.868846	1.001072	0.999746	
1683.870235	1.000951	0.999626	
1683.871624	1.001108	0.999783	
1683.873013	1.001066	0.999742	
1683.874401	1.001149	0.999826	
1683.875790	1.000981	0.999658	
1683.877179	1.001106	0.999784	
1683.878568	1.001051	0.999730	
1683.879957	1.001002	0.999681	
1683.881346	1.001033	0.999713	
1683.882735	1.000862	0.999543	
1683.884123	1.001274	0.999955	
1683.885512	1.005923	1.004599	
1683.886901	1.001221	0.999904	
1683.888290	1.000967	0.999651	
1683.891068	1.001204	0.999889	
1683.896623	1.001036	0.999724	
1683.898012	1.001053	0.999742	
1683.899401	1.001115	0.999805	
1683.900790	1.001157	0.999848	
1683.902178	1.001189	0.999880	
1683.903567	1.001170	0.999862	
1683.904956	1.001310	1.000003	
1683.906345	1.001147	0.999841	
1683.907734	1.001234	0.999929	
1683.909123	1.001159	0.999855	
1683.910512	1.001230	0.999926	
1683.911900	1.001314	1.000011	
1683.913289	1.001271	0.999969	
1683.914678	1.001236	0.999935	
1683.916067	1.001245	0.999945	
1683.917456	1.001296	0.999997	
1683.918845	1.001191	0.999893	
1683.920234	1.001144	0.999847	
1683.921622	1.001331	1.000034	
1683.923011	1.001289	0.999993	
1683.924400	1.001542	1.000247	
1683.925789	1.001399	1.000105	
1683.927178	1.001299	1.000006	
1683.928567	1.001231	0.999939	
1683.929955	1.001262	0.999971	
1683.931344	1.001253	0.999963	
1683.932733	1.001320	1.000031	
1683.934122	1.001420	1.000131	
1683.935511	1.001409	1.000121	
1683.936900	1.001251	0.999965	
1683.938289	1.001436	1.000150	
1683.939677	1.001287	1.000002	
1683.941066	1.001246	0.999962	
1683.942455	1.001345	1.000062	
1683.943844	1.001353	1.000071	
1683.945233	1.001285	1.000004	
1683.946622	1.001501	1.000221	
1683.948011	1.001380	1.000101	
1683.949399	1.001310	1.000032	
1683.950788	1.001428	1.000151	
1683.952177	1.001196	0.999921	
1683.953566	1.001391	1.000116	
1683.954955	1.001432	1.000158	
1683.956344	1.001419	1.000146	
1683.957733	1.001362	1.000090	
1683.959121	1.001202	0.999932	
